update,points,mean_tasks,total_tasks,total_orgs,task_0,task_1,task_2,task_3,task_4,task_5,task_6,task_7,task_8
0,0,nan,0,10,0,0,0,0,0,0,0,0,0
1,2,0,0,10,1,0,0,0,0,0,0,0,0
2,10,0,0,10,4,0,0,0,0,0,0,0,0
3,16,0,0,10,4,0,0,0,0,0,0,0,0
4,18,0,0,10,4,0,0,0,0,0,0,0,0
5,20,0,0,10,5,0,0,0,0,0,0,0,0
6,22,0,0,10,5,0,0,0,0,0,0,0,0
7,30,0,0,10,6,0,0,0,0,0,0,0,0
8,30,0,0,10,6,0,0,0,0,0,0,0,0
9,32,0,0,10,6,0,0,0,0,0,0,0,0
10,38,0,0,10,6,0,0,0,0,0,0,0,0
11,42,0,0,10,6,0,0,0,0,0,0,0,0
12,46,0,0,10,6,0,0,0,0,0,0,0,0
13,46,0,0,10,6,0,0,0,0,0,0,0,0
14,20,0,0,10,5,0,0,0,0,0,0,0,0
15,26,0,0,10,6,0,0,0,0,0,0,0,0
16,30,0,0,10,6,0,0,0,0,0,0,0,0
17,34,0,0,10,6,0,0,0,0,0,0,0,0
18,38,0,0,10,6,0,0,0,0,0,0,0,0
19,46,0,0,10,6,0,0,0,0,0,0,0,0
20,46,0,0,10,6,0,0,0,0,0,0,0,0
21,52,0,0,10,6,0,0,0,0,0,0,0,0
22,58,0,0,10,6,0,0,0,0,0,0,0,0
23,58,0,0,10,6,0,0,0,0,0,0,0,0
24,60,0,0,10,6,0,0,0,0,0,0,0,0
25,62,0,0,10,6,0,0,0,0,0,0,0,0
26,46,0,0,11,6,0,0,0,0,0,0,0,0
27,48,0,0,11,6,0,0,0,0,0,0,0,0
28,50,0,0,11,7,0,0,0,0,0,0,0,0
29,40,0,0,12,7,0,0,0,0,0,0,0,0
30,44,0,0,12,7,0,0,0,0,0,0,0,0
31,46,0,0,12,7,0,0,0,0,0,0,0,0
32,48,0,0,12,7,0,0,0,0,0,0,0,0
33,56,0,0,12,7,0,0,0,0,0,0,0,0
34,60,0,0,12,7,0,0,0,0,0,0,0,0
35,60,0,0,12,7,0,0,0,0,0,0,0,0
36,68,0,0,12,8,0,0,0,0,0,0,0,0
37,74,0,0,12,8,0,0,0,0,0,0,0,0
38,56,0,0,12,8,0,0,0,0,0,0,0,0
